@relation bearing_data1

@attribute sensor_0 numeric
@attribute sensor_1 numeric
@attribute sensor_2 numeric
@attribute sensor_3 numeric
@attribute sensor_4 numeric
@attribute sensor_5 numeric
@attribute sensor_6 numeric
@attribute sensor_7 numeric

@data
-0.118747,-0.117431,-0.117692,-0.117542,-0.113833,-0.114774,-0.102313,-0.115009
-0.117292,-0.116416,-0.117643,-0.117316,-0.114121,-0.115317,-0.116462,-0.114061
-0.117353,-0.117066,-0.116959,-0.117161,-0.115106,-0.115405,-0.11118,-0.114141
-0.117563,-0.11707,-0.117585,-0.117519,-0.114748,-0.114518,-0.114753,-0.115457
-0.117676,-0.117051,-0.117782,-0.117438,-0.114735,-0.11346,-0.115067,-0.113888
-0.117305,-0.116452,-0.117257,-0.11721,-0.114421,-0.114106,-0.113571,-0.113854
-0.117863,-0.118048,-0.117981,-0.117175,-0.115317,-0.113989,-0.113809,-0.114501
-0.116612,-0.117526,-0.117788,-0.11653,-0.114107,-0.113494,-0.113371,-0.111826
-0.118096,-0.116577,-0.117644,-0.118024,-0.114376,-0.113624,-0.114604,-0.113606
-0.117101,-0.116655,-0.118053,-0.117337,-0.115779,-0.114705,-0.113839,-0.113543
-0.118035,-0.117675,-0.117148,-0.11719,-0.11552,-0.113885,-0.113526,-0.113733
-0.118737,-0.118057,-0.117418,-0.117511,-0.113953,-0.114396,-0.114732,-0.11916
-0.116864,-0.117136,-0.116702,-0.117773,-0.115501,-0.114619,-0.114395,-0.113325
-0.117285,-0.118152,-0.117695,-0.117194,-0.114508,-0.114496,-0.113982,-0.114376
-0.117665,-0.11713,-0.117384,-0.117855,-0.114452,-0.114181,-0.114251,-0.114209
-0.117396,-0.117829,-0.118069,-0.117985,-0.115375,-0.115198,-0.114168,-0.114806
-0.118163,-0.117327,-0.118707,-0.118724,-0.114949,-0.115712,-0.117184,-0.116881
-0.118344,-0.117696,-0.117855,-0.11848,-0.115183,-0.114107,-0.115081,-0.113742
-0.116666,-0.116726,-0.116739,-0.117082,-0.113444,-0.11335,-0.113652,-0.11412
-0.118221,-0.118223,-0.117431,-0.116768,-0.114483,-0.114654,-0.114401,-0.114745
-0.117444,-0.116414,-0.117389,-0.117759,-0.115712,-0.115893,-0.114407,-0.114031
-0.117984,-0.117108,-0.117793,-0.117739,-0.113894,-0.115334,-0.114138,-0.114922
-0.117968,-0.1174,-0.117709,-0.118106,-0.11513,-0.113819,-0.115062,-0.114594
-0.117243,-0.117268,-0.117179,-0.117555,-0.114255,-0.114771,-0.115143,-0.115704
-0.116847,-0.118192,-0.11759,-0.117497,-0.114839,-0.1146,-0.114431,-0.114837
-0.120206,-0.120833,-0.120066,-0.120291,-0.116755,-0.117187,-0.116286,-0.116489
-0.118091,-0.117644,-0.118474,-0.117644,-0.116073,-0.113533,-0.114257,-0.114283
-0.116226,-0.116612,-0.116513,-0.117274,-0.113534,-0.113053,-0.113217,-0.113798
-0.118095,-0.117215,-0.118501,-0.117803,-0.115049,-0.113309,-0.11553,-0.115275
-0.117269,-0.117076,-0.118265,-0.118089,-0.116675,-0.114976,-0.114794,-0.115474
-0.120055,-0.119823,-0.119542,-0.119396,-0.117156,-0.117685,-0.116772,-0.117188
-0.119542,-0.119253,-0.118517,-0.118329,-0.115078,-0.114926,-0.114004,-0.114912
-0.118146,-0.116893,-0.117892,-0.118051,-0.114203,-0.114815,-0.114711,-0.115111
-0.118001,-0.117354,-0.118688,-0.118388,-0.11415,-0.114613,-0.115208,-0.115101
-0.118343,-0.116856,-0.117993,-0.116435,-0.114732,-0.114495,-0.115041,-0.114186
-0.11792,-0.117589,-0.118094,-0.117996,-0.114545,-0.1137,-0.115163,-0.114954
-0.11807,-0.117574,-0.117847,-0.117862,-0.11365,-0.113744,-0.114768,-0.114515
-0.117694,-0.118169,-0.11761,-0.117408,-0.114087,-0.114083,-0.114314,-0.113406
-0.118031,-0.118287,-0.117217,-0.118284,-0.114026,-0.114344,-0.114455,-0.114394
-0.118789,-0.118684,-0.117265,-0.118196,-0.11475,-0.115343,-0.114902,-0.114826
-0.117368,-0.117334,-0.117725,-0.116576,-0.115107,-0.115689,-0.113494,-0.114352
-0.118246,-0.118457,-0.117869,-0.117927,-0.114287,-0.11383,-0.114819,-0.115304
-0.117886,-0.117113,-0.117419,-0.118103,-0.114151,-0.115604,-0.115521,-0.114709
-0.118187,-0.117538,-0.118585,-0.117759,-0.115671,-0.115212,-0.115108,-0.113917
-0.119107,-0.118555,-0.118032,-0.118505,-0.115722,-0.11499,-0.115575,-0.115679
-0.118376,-0.118061,-0.118186,-0.117432,-0.115725,-0.115687,-0.115234,-0.114785
-0.118301,-0.118097,-0.117905,-0.118356,-0.114356,-0.114482,-0.115565,-0.115794
-0.117692,-0.117494,-0.117764,-0.117875,-0.114529,-0.114483,-0.114929,-0.114648
-0.117892,-0.118401,-0.117868,-0.118266,-0.114466,-0.114347,-0.114439,-0.11613
-0.118214,-0.117974,-0.117457,-0.117302,-0.114572,-0.116372,-0.114918,-0.115391
-0.118296,-0.117983,-0.117183,-0.11664,-0.113837,-0.113738,-0.114908,-0.114681
-0.117377,-0.115964,-0.117533,-0.117377,-0.11504,-0.114817,-0.114327,-0.115473
-0.117397,-0.117763,-0.118101,-0.117858,-0.114265,-0.114002,-0.11513,-0.115886
-0.117872,-0.117181,-0.117218,-0.117202,-0.113949,-0.114433,-0.113936,-0.114584
-0.118278,-0.117038,-0.117827,-0.117468,-0.11483,-0.114675,-0.114396,-0.115062
-0.117556,-0.116013,-0.116952,-0.11702,-0.115053,-0.114642,-0.115011,-0.114803
-0.117439,-0.117193,-0.117597,-0.117627,-0.114906,-0.114389,-0.114903,-0.114647
-0.118453,-0.118811,-0.117141,-0.117305,-0.114654,-0.115336,-0.11497,-0.114261
-0.118413,-0.117758,-0.117826,-0.117912,-0.114455,-0.114004,-0.114737,-0.115751
-0.117549,-0.116872,-0.118033,-0.117654,-0.114311,-0.115067,-0.113644,-0.114623
-0.118593,-0.117095,-0.117918,-0.118015,-0.115312,-0.115442,-0.114628,-0.113913
-0.118088,-0.117433,-0.116705,-0.117486,-0.114495,-0.114473,-0.114702,-0.113866
-0.117326,-0.116933,-0.117893,-0.116743,-0.113348,-0.113368,-0.114239,-0.112929
-0.118007,-0.118072,-0.118377,-0.117529,-0.114289,-0.114342,-0.114455,-0.114263
-0.11831,-0.117922,-0.11688,-0.117737,-0.114985,-0.114496,-0.114645,-0.114793
-0.117225,-0.117127,-0.117446,-0.118043,-0.114751,-0.115244,-0.114618,-0.114305
-0.117592,-0.1184,-0.117202,-0.117074,-0.113511,-0.113452,-0.114586,-0.113639
-0.117559,-0.118717,-0.117496,-0.11735,-0.114446,-0.114521,-0.114019,-0.114406
-0.117987,-0.118119,-0.117741,-0.117372,-0.113995,-0.113754,-0.115027,-0.115509
-0.116637,-0.116738,-0.1167,-0.116832,-0.114587,-0.114368,-0.113827,-0.114526
-0.117746,-0.117568,-0.117498,-0.117246,-0.113752,-0.114549,-0.114656,-0.113765
-0.117508,-0.116765,-0.118359,-0.117195,-0.113483,-0.11453,-0.114987,-0.114454
-0.117743,-0.117438,-0.117677,-0.117703,-0.115323,-0.114362,-0.114759,-0.114076
-0.118217,-0.117632,-0.117142,-0.11809,-0.114957,-0.114599,-0.113941,-0.114037
-0.118101,-0.118292,-0.11833,-0.116971,-0.114726,-0.11231,-0.115058,-0.115486
-0.11879,-0.118719,-0.118488,-0.117844,-0.114977,-0.115265,-0.115657,-0.115133
-0.117275,-0.117247,-0.117434,-0.116967,-0.114795,-0.11483,-0.113646,-0.114178
-0.117549,-0.117589,-0.117141,-0.117547,-0.114497,-0.114548,-0.115024,-0.114455
-0.11671,-0.116881,-0.117022,-0.117513,-0.114261,-0.114314,-0.114137,-0.113912
-0.117474,-0.117512,-0.118088,-0.117615,-0.113929,-0.11319,-0.113649,-0.114013
-0.117379,-0.115963,-0.117406,-0.117253,-0.114923,-0.114167,-0.114369,-0.115252
-0.11757,-0.117941,-0.116603,-0.116916,-0.11388,-0.113793,-0.115524,-0.11353
-0.117791,-0.11683,-0.117733,-0.117224,-0.115394,-0.115126,-0.097425,-0.113761
-0.1182,-0.117754,-0.117284,-0.117014,-0.114523,-0.114173,-0.112259,-0.114015
-0.118208,-0.11839,-0.117633,-0.117753,-0.114978,-0.113943,-0.113982,-0.113841
-0.117406,-0.117315,-0.116826,-0.117571,-0.114515,-0.113915,-0.101291,-0.11395
-0.117899,-0.116989,-0.117306,-0.117639,-0.115599,-0.115439,-0.113221,-0.113521
-0.118083,-0.11744,-0.117131,-0.116978,-0.11421,-0.114016,-0.114501,-0.114049
-0.118118,-0.117871,-0.117806,-0.117501,-0.114834,-0.11528,-0.114264,-0.11424
-0.117997,-0.117689,-0.117197,-0.117318,-0.114362,-0.115519,-0.114504,-0.114607
-0.118153,-0.117495,-0.11782,-0.117513,-0.113869,-0.114683,-0.11434,-0.114934
-0.117892,-0.117453,-0.117694,-0.117256,-0.115425,-0.114842,-0.114725,-0.115077
-0.117948,-0.117311,-0.11801,-0.117577,-0.114726,-0.11406,-0.114688,-0.114629
-0.117912,-0.1175,-0.117238,-0.117446,-0.114287,-0.113466,-0.114063,-0.113223
-0.116729,-0.117603,-0.117773,-0.118295,-0.11554,-0.11479,-0.114469,-0.115564
-0.117302,-0.117764,-0.11718,-0.116843,-0.113851,-0.114427,-0.129508,-0.114835
-0.117109,-0.116983,-0.11763,-0.117239,-0.114807,-0.114164,-0.113115,-0.113391
-0.117642,-0.117464,-0.116997,-0.1178,-0.114,-0.114432,-0.110974,-0.113727
-0.117781,-0.116885,-0.118043,-0.118092,-0.113925,-0.113517,-0.116284,-0.113933
-0.117569,-0.117257,-0.118531,-0.118065,-0.114342,-0.113421,-0.113688,-0.114367
-0.116934,-0.118299,-0.117523,-0.117855,-0.115016,-0.115044,-0.114738,-0.114924
-0.117094,-0.117518,-0.117266,-0.116984,-0.114019,-0.115156,-0.114833,-0.115294
-0.118257,-0.118544,-0.117095,-0.117579,-0.114062,-0.113217,-0.114555,-0.114524
-0.118449,-0.118417,-0.118593,-0.117489,-0.116776,-0.113924,-0.114236,-0.114407
-0.117385,-0.117468,-0.117827,-0.117548,-0.115739,-0.114316,-0.114912,-0.114523
-0.117247,-0.116741,-0.117135,-0.117534,-0.114003,-0.114842,-0.114356,-0.115387
-0.117596,-0.117508,-0.117603,-0.11656,-0.114881,-0.114638,-0.115126,-0.114832
-0.117931,-0.117642,-0.117678,-0.117999,-0.115305,-0.115322,-0.114239,-0.114206
-0.118003,-0.118142,-0.117294,-0.117344,-0.11358,-0.113435,-0.114366,-0.114198
-0.118072,-0.117487,-0.117759,-0.118293,-0.114644,-0.114204,-0.112755,-0.113068
-0.117966,-0.117294,-0.117656,-0.116572,-0.113761,-0.111471,-0.11477,-0.114431
-0.116676,-0.117226,-0.117783,-0.117013,-0.115239,-0.115673,-0.114812,-0.114759
-0.117642,-0.117209,-0.117227,-0.11747,-0.114772,-0.114984,-0.116023,-0.11514
-0.116711,-0.118616,-0.11797,-0.116938,-0.114581,-0.113189,-0.114853,-0.113741
-0.117644,-0.117213,-0.118253,-0.117911,-0.115335,-0.11551,-0.114964,-0.114997
-0.117341,-0.117653,-0.11755,-0.117261,-0.114851,-0.117359,-0.1142,-0.114274
-0.118069,-0.11799,-0.117349,-0.117466,-0.113609,-0.113179,-0.123486,-0.113718
-0.117462,-0.118107,-0.117399,-0.117893,-0.115457,-0.115004,-0.115071,-0.114979
-0.118075,-0.118063,-0.118209,-0.117464,-0.114638,-0.113607,-0.114823,-0.114219
-0.117472,-0.117254,-0.117995,-0.117736,-0.11634,-0.116415,-0.114706,-0.115356
-0.117659,-0.117746,-0.117889,-0.117423,-0.114417,-0.114252,-0.114606,-0.11458
-0.117052,-0.11734,-0.117934,-0.117348,-0.114136,-0.115854,-0.115266,-0.114346
-0.116869,-0.117572,-0.118066,-0.117162,-0.113705,-0.116165,-0.114211,-0.114865
-0.117916,-0.117414,-0.11714,-0.117318,-0.115751,-0.114414,-0.114602,-0.113484
-0.117691,-0.116145,-0.11733,-0.117111,-0.113165,-0.112953,-0.114313,-0.115269
-0.117161,-0.117253,-0.11781,-0.117256,-0.115741,-0.113674,-0.115112,-0.115626
-0.117147,-0.117281,-0.117961,-0.117051,-0.116459,-0.116805,-0.115171,-0.113979
-0.11815,-0.118004,-0.118099,-0.117553,-0.114864,-0.114579,-0.114367,-0.113759
-0.11715,-0.11738,-0.117658,-0.117033,-0.114148,-0.112442,-0.114535,-0.113543
-0.117141,-0.117026,-0.118207,-0.117587,-0.11337,-0.113047,-0.114393,-0.1146
-0.117599,-0.117365,-0.1177,-0.117854,-0.115677,-0.114847,-0.114874,-0.115324
-0.11754,-0.117819,-0.116901,-0.1172,-0.115595,-0.114246,-0.114403,-0.114376
-0.117403,-0.116547,-0.116428,-0.116559,-0.113153,-0.11196,-0.113575,-0.113415
-0.118305,-0.117143,-0.118304,-0.118188,-0.107554,-0.112919,-0.114999,-0.115266
-0.118272,-0.118896,-0.11821,-0.118192,-0.117177,-0.114733,-0.114991,-0.115953
-0.117158,-0.11681,-0.117671,-0.11721,0.129027,-0.115777,-0.115535,-0.114618
